read10928 2950 0.027635619242579325 0.0 0.026 0.01 0.0 read3123
read11818 2950 0.005458887751620608 0.0 0.004 0.0 0.0 read12003
read6766 2948 0.002389894161829976 0.0 0.0 0.0 0.03 read498
read3704 2948 0.028337316490269715 0.062 0.04 0.03 0.02 read1853
read1690 2948 0.02867872994195971 0.032 0.0 0.02 0.0 read15477
read16197 2948 0.03823830658927962 0.038 0.036 0.02 0.05 read6124
read15130 2948 0.02523013978861234 0.078 0.0 0.01 0.0 read647
read11673 2948 0.035506998975759645 0.022 0.0 0.01 0.05 read9578
read10657 2948 0.025947422328439742 0.028 0.022 0.03 0.01 read4990
read3663 2942 0.03111111111111111 0.06772908366533864 0.01 0.0 0.0 read9101
read3490 2942 0.04242216900444749 0.03 0.092 0.03 0.03 read11595
read4672 2942 0.028395484091686622 0.014 0.006 0.05 0.02 read8184
read12631 2942 0.027787307032590053 0.01 0.07 0.04 0.04 read8556
read14106 2942 0.0017105713308244953 0.0 0.0 0.0 0.01 read15477
read2096 2940 0.02564102564102564 0.0 0.042 0.01 0.02 read6433
read669 2940 0.023964395754878465 0.0 0.028 0.01 0.03 read8848
read15834 2940 0.03218076001369394 0.038 0.012 0.02 0.0 read16475
read9491 2940 0.0390277302293735 0.016 0.048 0.0 0.03 read10003
read10565 2940 0.02533378979801438 0.02 0.0 0.02 0.0 read910
read7004 2939 0.023287671232876714 0.006 0.04 0.0 0.02 read9280
read16274 2939 0.030821917808219176 0.008 0.018 0.04 0.03 read7245
read3395 2939 0.03230240549828179 0.08 0.008 0.07 0.01 read3270
read9219 2934 0.019270474879559532 0.05961538461538462 0.0 0.08 0.0 read3654
read6190 2934 0.022641509433962263 0.018 0.0 0.02 0.04 read2115
read16559 2934 0.03704974271012007 0.05 0.072 0.02 0.01 read4899
read5267 2934 0.035334476843910806 0.0 0.02 0.0 0.03 read6946
read4986 2934 0.045283018867924525 0.036 0.108 0.0 0.01 read2226
read16421 2934 0.028130360205831904 0.036 0.036 0.03 0.01 read7530
read3511 2933 0.037011651816312545 0.0 0.026 0.01 0.01 read13973
read1265 2933 0.0394646533973919 0.032 0.002 0.02 0.01 read5173
read6267 2932 0.03226913834534844 0.106 0.022 0.02 0.04 read15847
read5863 2932 0.01956745623069001 0.01 0.0 0.0 0.0 read9828
read6151 2932 0.040508067284586335 0.0 0.0 0.0 0.0 read11279
read14630 2932 0.027806385169927908 0.0 0.072 0.03 0.01 read7226
read2497 2925 0.014796971782518927 0.002 0.022 0.0 0.02 read7619
read3268 2925 0.04439091534755678 0.05 0.092 0.02 0.08 read26
read10204 2925 0.1368421052631579 0.198 0.158 0.31 0.89 read4707
read9088 2925 0.02718513420509291 0.044 0.036 0.02 0.01 read14038
read17735 2925 0.030970406056434963 0.04 0.05 0.14 0.01 read5869
read17389 2925 0.028640441683919944 0.06719367588932806 0.0 0.01 0.02 read14676
read11183 2921 0.02929014472777395 0.032 0.038 0.0 0.02 read3846
read12027 2921 0.02446588559614059 0.012 0.03 0.01 0.03 read16545
read1633 2921 0.04074585635359116 0.04133858267716536 0.038 0.04 0.01 read1674
read1465 2921 0.027567195037904894 0.03 0.018 0.04 0.0 read7493
read4658 2921 0.12543798177995796 0.12 0.108 0.41 0.24 read2484
read12271 2919 0.02793103448275862 0.032 0.01 0.03 0.01 read11863
read4862 2919 0.003103448275862069 0.0 0.0 0.0 0.0 read12990
read11710 2917 0.025534851621808144 0.02 0.0 0.0 0.0 read6842
read982 2917 0.05033205173016428 0.052 0.034 0.04 0.05 read15722
read1770 2917 0.026224982746721876 0.01 0.02 0.04 0.0 read14907
read6855 2917 0.035196687370600416 0.0 0.074 0.02 0.02 read1372
read1415 2917 0.015527950310559006 0.0 0.012 0.0 0.0 read14575
read4591 2917 0.03968253968253968 0.052 0.034 0.0 0.02 read4741
read177 2914 0.02383419689119171 0.0 0.054 0.0 0.01 read14724
read12339 2914 0.03281519861830743 0.04 0.042 0.04 0.04 read5294
read4931 2914 0.040432206343673754 0.036 0.022 0.0 0.01 read7586
read3889 2909 0.04221453287197232 0.068 0.004 0.07 0.02 read2574
read17683 2909 0.0328719723183391 0.034 0.048 0.03 0.02 read12531
read1623 2909 0.025951557093425604 0.0 0.004 0.02 0.03 read2061
read14798 2908 0.03876773970231914 0.086 0.036 0.07 0.01 read11412
read7417 2908 0.04880581516095535 0.052 0.128 0.17 0.17 read1110
read11750 2908 0.033229491173416406 0.056 0.006 0.05 0.0 read6698
read13324 2908 0.025268258913118725 0.038 0.034 0.01 0.02 read7248
read6204 2908 0.03115264797507788 0.052 0.02 0.01 0.02 read5081
read16438 2908 0.01973001038421599 0.072 0.042 0.16 0.05 read15929
read1737 2905 0.03291753291753292 0.02 0.026 0.02 0.02 read7481
read5454 2905 0.019404019404019403 0.01 0.002 0.07 0.01 read8332
read12268 2905 0.007623007623007623 0.038 0.0 0.0 0.0 read1777
read277 2905 0.026334026334026334 0.08 0.036 0.02 0.0 read6265
read1697 2905 0.03361053361053361 0.044 0.006 0.0 0.04 read14117
read13106 2905 0.005197505197505198 0.0 0.03 0.0 0.02 read14907
read8764 2905 0.03361053361053361 0.056 0.028 0.0 0.02 read1777
read7748 2903 0.026005547850208043 0.044 0.012 0.06 0.0 read1167
read17383 2903 0.04056865464632455 0.028 0.054 0.0 0.0 read318
read11048 2900 0.028809441166261714 0.04 0.004 0.02 0.05 read13341
read6160 2900 0.027073932662270046 0.04 0.0 0.0 0.01 read10330
read4703 2900 0.0024297119055883376 0.0 0.014 0.0 0.0 read11913
read11035 2900 0.030619345859429367 0.05 0.062 0.02 0.03 read5895
read16481 2896 0.023288147375738616 0.01 0.072 0.0 0.05 read11960
read14193 2896 0.030587417448731318 0.03 0.026 0.0 0.0 read2551
read5960 2896 0.04806687565308255 0.017716535433070866 0.028 0.05 0.02 read2433
read3084 2896 0.037191518943343764 0.046 0.05 0.04 0.0 read4045
read3573 2896 0.0170316301703163 0.022 0.03 0.04 0.06 read8388
read13338 2896 0.021550225929787975 0.024 0.01 0.04 0.03 read7157
read12119 2895 0.04207232267037552 0.01 0.012 0.03 0.0 read13322
read10466 2895 0.024687065368567455 0.022 0.014 0.0 0.0 read9796
read7601 2892 0.02854159415245388 0.018 0.018 0.05 0.0 read12983
read13808 2892 0.03306648103028194 0.012 0.018 0.01 0.0 read11002
read8761 2892 0.04142011834319527 0.04 0.024 0.0 0.0 read7838
read12743 2890 0.0320445837687217 0.012 0.038 0.0 0.01 read12895
read15332 2890 0.03657262277951933 0.038 0.054 0.03 0.01 read5371
read5932 2890 0.0024381748519679554 0.0 0.0 0.0 0.0 read1110
read13867 2890 0.035527690700104496 0.068 0.01 0.01 0.0 read9821
read16349 2889 0.033101045296167246 0.0 0.01 0.01 0.02 read3920
read10066 2889 0.029965156794425088 0.036 0.03 0.0 0.02 read9828
read15301 2889 0.03554006968641115 0.026 0.024 0.03 0.02 read7771
read1360 2887 0.033124128312412834 0.034 0.052 0.0 0.0 read16475
read6833 2887 0.042538354253835425 0.048 0.036 0.06 0.0 read5401
read15851 2886 0.04150680153470527 0.012 0.022 0.0 0.0 read7743
read7321 2886 0.02825252877572375 0.028 0.07 0.0 0.03 read10337
read9071 2886 0.0317404952912452 0.012 0.0 0.02 0.01 read6537
read10763 2882 0.018900945047252364 0.044 0.0 0.0 0.01 read16545
read8081 2882 0.012263489838822705 0.0 0.025 0.0 0.01 read15929
read3607 2879 0.03270042194092827 0.036 0.024 0.01 0.07 read13616
read8350 2879 0.03461538461538462 0.044 0.04 0.04 0.03 read11045
read13359 2879 0.023426573426573425 0.0 0.018 0.03 0.02 read12559
read5480 2879 0.03006993006993007 0.06 0.01 0.03 0.01 read17277
read14699 2879 0.009790209790209791 0.012 0.0 0.0 0.0 read15929
read6488 2878 0.03987408184679958 0.024 0.01 0.03 0.01 read275
read11458 2878 0.06820566631689402 0.004 0.152 0.03 0.13 read808
read11403 2878 0.02658272123119972 0.03 0.03 0.0 0.02 read10038
read5125 2878 0.039174536551241694 0.046 0.06 0.04 0.0 read1110
read1073 2878 0.029031129765652326 0.042 0.014 0.02 0.01 read9796
read12670 2878 0.03615303615303615 0.018 0.036 0.04 0.02 read12581
read17189 2878 0.027632039174536552 0.03 0.0 0.04 0.01 read10405
read7952 2878 0.03252885624344176 0.012 0.076 0.02 0.02 read11372
read12873 2878 0.02448408534452606 0.004 0.008 0.0 0.03 read12379
read7744 2876 0.02949438202247191 0.002 0.054 0.0 0.03 read10368
read4714 2876 0.027651382569128455 0.012 0.072 0.0 0.0 read12994
read14763 2876 0.032201610080504026 0.068 0.026 0.01 0.01 read8848
read8491 2876 0.1426543647977289 0.2 0.144 1.49 0.22 read2484
read5641 2876 0.026251312565628283 0.042 0.002 0.01 0.01 read8541
read8290 2875 0.032913165266106444 0.054 0.004 0.06 0.0 read5583
read12872 2875 0.03816526610644258 0.036 0.08 0.04 0.04 read10140
read13692 2875 0.03606442577030812 0.01 0.02 0.02 0.02 read13759
read15532 2875 0.0 0.0 0.0 0.0 0.0
read16558 2875 0.02881236823612087 0.0 0.042 0.0 0.0 read8427
read8147 2875 0.035364145658263305 0.074 0.024 0.0 0.03 read14948
read3821 2875 0.028011204481792718 0.01 0.042 0.0 0.03 read5721
read11908 2875 0.0024509803921568627 0.0 0.0 0.0 0.01 read14782
read2600 2875 0.031512605042016806 0.04 0.02 0.02 0.06 read637
read8868 2875 0.02275910364145658 0.002 0.022 0.01 0.0 read5308
read14073 2875 0.02696078431372549 0.002 0.028 0.0 0.0 read6824
read2156 2875 0.0017507002801120449 0.0 0.0 0.0 0.01 read2433
read7071 2875 0.03746498599439776 0.038 0.044 0.02 0.07 read4917
read15345 2870 0.018940722553490004 0.0 0.028 0.01 0.0 read2433
read2919 2870 0.017186951946685375 0.0 0.024 0.0 0.0 read13571
read17137 2870 0.0270080673447913 0.022 0.03 0.05 0.0 read9577
read622 2863 0.04113924050632911 0.026 0.068 0.04 0.02 read184
read12328 2863 0.02109704641350211 0.022 0.018 0.03 0.01 read3159
read12784 2863 0.03783592644978784 0.02 0.026 0.03 0.01 read3437
read6341 2863 0.004922644163150493 0.0 0.0 0.0 0.0 read2278
read1461 2862 0.005276116778051354 0.03 0.0 0.02 0.0 read10652
read16312 2862 0.03693281744635948 0.072 0.054 0.02 0.01 read3854
read6461 2862 0.03200844178684488 0.026 0.048 0.03 0.06 read13504
read14312 2862 0.049770561242499116 0.036 0.138 0.0 0.06 read15211
read11159 2861 0.04257565095003519 0.062 0.03 0.01 0.02 read8784
read9514 2861 0.03166783954961295 0.0 0.04 0.0 0.01 read3989
read6714 2861 0.025686136523574946 0.0 0.0 0.0 0.0 read4819
read12605 2861 0.02076002814919071 0.012 0.0 0.14 0.0 read9828
read4054 2861 0.027797325826882477 0.036 0.004 0.0 0.0 read3103
read14419 2861 0.014778325123152709 0.0 0.0 0.0 0.05 read9828
read1373 2861 0.006004945249028612 0.0 0.0 0.0 0.0 read8235
read14649 2858 0.021104467112205417 0.03571428571428571 0.032 0.0 0.04 read14409
read9066 2858 0.039802747446283905 0.052 0.032 0.01 0.01 read6938
read9153 2858 0.03063380281690141 0.031936127744510975 0.04 0.03 0.0 read16991
read10765 2858 0.032144118685976684 0.01 0.014 0.01 0.0 read1330
read7750 2858 0.03698485382176823 0.048 0.032 0.09 0.05 read2142
read14223 2858 0.0320535399788658 0.0 0.038 0.0 0.04 read676
read4982 2858 0.038393800634026067 0.028 0.006 0.02 0.04 read12813
read5361 2858 0.13446567586694974 0.118 0.186 0.21 0.37 read7513
read6360 2858 0.02676998943289891 0.004 0.016 0.02 0.0 read14907
read4718 2858 0.0320535399788658 0.002 0.01 0.0 0.02 read253
read1305 2858 0.043325114476928495 0.074 0.054 0.0 0.03 read8813
read15811 2858 0.044381824586121874 0.028 0.08 0.0 0.04 read1999
read13145 2857 0.03579098067287044 0.018 0.068 0.0 0.01 read1950
read4148 2857 0.032873806998939555 0.004 0.01 0.0 0.02 read5583
read1822 2857 0.023960535588442564 0.01 0.012 0.04 0.01 read2007
read3126 2852 0.028591599011648428 0.046 0.0 0.01 0.0 read13021
read4216 2852 0.024708789269325803 0.02 0.016 0.01 0.0 read8493
read907 2852 0.039887045534768795 0.07 0.102 0.03 0.11 read16545
read9471 2852 0.015884221673138015 0.028 0.034 0.01 0.03 read9796
read8906 2852 0.03494528768090364 0.034 0.034 0.01 0.0 read12072
read17541 2852 0.02929756441934345 0.042 0.022 0.02 0.01 read16538
read6305 2852 0.02117896223085069 0.05 0.018 0.01 0.01 read13971
read10465 2852 0.053300388280974234 0.056 0.074 0.02 0.04 read5106
read6329 2851 0.03702397743300423 0.061507936507936505 0.0 0.04 0.01 read6770
read9415 2851 0.02401129943502825 0.074 0.01 0.0 0.0 read12604
read5510 2851 0.020833333333333332 0.032 0.018 0.01 0.01 read7192
read7536 2851 0.03669724770642202 0.052 0.072 0.01 0.13 read9217
read4876 2846 0.019787985865724382 0.0 0.055666003976143144 0.0 0.0 read17572
read14735 2846 0.03855677396533427 0.042 0.016 0.0 0.0 read1197
read1397 2846 0.03409906676238335 0.01 0.042 0.0 0.0 read9369
read15229 2846 0.026845637583892617 0.0 0.04 0.0 0.01 read2433
read9083 2846 0.023700035373187125 0.018 0.024 0.05 0.04 read13410
read1406 2843 0.002124645892351275 0.012 0.0 0.0 0.0 read14875
read4416 2843 0.03151558073654391 0.006 0.02 0.01 0.04 read16903
read570 2843 0.03541076487252125 0.0 0.064 0.0 0.03 read17006
read344 2843 0.027974504249291786 0.02 0.062 0.05 0.01 read8137
read10596 2843 0.04001416430594901 0.068 0.034 0.03 0.02 read8988
read15050 2838 0.03334515785739624 0.034 0.032 0.01 0.03 read8332
read3234 2838 0.03760198652004257 0.04 0.06 0.04 0.01 read6058
read14000 2838 0.031216743526073076 0.058 0.016 0.08 0.02 read3846
read2787 2834 0.010301953818827708 0.058 0.0 0.03 0.0 read12531
read7221 2834 0.05119825708061002 0.078 0.038 0.24 0.03 read17537
read10616 2834 0.03941761363636364 0.012 0.01 0.0 0.01 read8332
read4010 2834 0.03019538188277087 0.018 0.024 0.0 0.06 read4888
read521 2834 0.046181172291296625 0.072 0.068 0.02 0.01 read2390
read9132 2834 0.036234458259325045 0.034 0.042 0.04 0.05 read1273
read7709 2834 0.030905861456483125 0.018 0.064 0.0 0.15 read558
read5989 2834 0.018827708703374777 0.008 0.028 0.0 0.01 read17257
read10973 2834 0.042841842199214566 0.136 0.036 0.07 0.01 read15211
read11561 2834 0.04369449378330373 0.084 0.028 0.05 0.01 read14892
read9831 2834 0.03421240199572345 0.07 0.006 0.01 0.01 read8885
read16378 2834 0.012464387464387465 0.022 0.0 0.03 0.0 read2258
read6402 2834 0.0017761989342806395 0.0 0.01 0.01 0.0 read15929
read9184 2834 0.013143872113676732 0.0 0.074 0.0 0.03 read6008
read2706 2834 0.0017761989342806395 0.0 0.0 0.0 0.0 read11879
read3247 2834 0.0021314387211367673 0.0 0.012 0.0 0.0 read8569
read5241 2833 0.033404406538734895 0.038 0.01 0.0 0.02 read5493
read8152 2833 0.03447050461975835 0.034 0.06 0.01 0.08 read2433
read6205 2833 0.045131485429992894 0.034 0.058 0.1 0.03 read9142
read15105 2833 0.012437810945273632 0.0 0.03 0.0 0.04 read6676
read3026 2833 0.04216216216216216 0.098 0.004 0.2 0.02 read14421
read5664 2833 0.025941719971570718 0.032 0.068 0.01 0.03 read14211
read2734 2833 0.042052744119743406 0.026 0.004 0.06 0.0 read14135
read3569 2833 0.03127221037668799 0.028 0.026 0.04 0.01 read14875
read12560 2829 0.0712410948631421 0.106 0.04 0.35 0.04 read5075
read6553 2829 0.03451957295373666 0.042 0.012 0.03 0.02 read5142
read16092 2829 0.03523131672597865 0.044 0.05 0.04 0.01 read12625
read11858 2829 0.023131672597864767 0.028 0.014 0.05 0.01 read2907
read7398 2829 0.03665480427046263 0.028 0.032 0.0 0.0 read14444
read1315 2829 0.030249110320284697 0.014 0.004 0.01 0.03 read5425
read5611 2829 0.017793594306049824 0.054 0.036 0.02 0.0 read14575
read2516 2829 0.028113879003558717 0.016 0.004 0.0 0.01 read8388
read7223 2828 0.037023851904592384 0.03 0.09 0.02 0.02 read1950
read5056 2828 0.032395870416518334 0.044 0.002 0.01 0.05 read7052
read4223 2828 0.027738264580369845 0.028 0.048 0.09 0.03 read1877
read9575 2828 0.028123887504449982 0.02 0.034 0.05 0.01 read7968
read15714 2824 0.033155080213903745 0.02 0.026 0.03 0.0 read9716
read15502 2824 0.035650623885918005 0.056 0.018 0.01 0.02 read15218
read14465 2824 0.031016042780748664 0.024 0.074 0.01 0.02 read8077
read6761 2824 0.028163992869875223 0.024 0.0 0.02 0.0 read3765
read17259 2822 0.03068141277202997 0.046 0.02 0.0 0.01 read4566
read16567 2822 0.023902961113093115 0.032 0.0 0.0 0.01 read8137
read6927 2822 0.0068173663437387875 0.007952286282306162 0.0 0.0 0.0 read1110
read17056 2822 0.03139493399928648 0.01 0.046 0.02 0.01 read12330
read3538 2819 0.023214285714285715 0.036 0.008 0.0 0.03 read9356
read57 2819 0.025 0.016 0.044 0.01 0.02 read10940
read1255 2819 0.0275 0.006 0.018 0.01 0.03 read8968
read4570 2818 0.03465523401214719 0.074 0.024 0.03 0.0 read5195
read2689 2818 0.031082529474812434 0.03 0.006 0.01 0.02 read9828
read14600 2818 0.01607717041800643 0.014 0.01 0.03 0.03 read17277
read7969 2818 0.025008931761343337 0.03 0.0 0.06 0.0 read17277
read15465 2818 0.027152554483744193 0.002 0.05 0.0 0.01 read13598
read9972 2818 0.02000714540907467 0.022 0.028 0.0 0.03 read10042
read2110 2815 0.028969957081545063 0.016 0.0 0.04 0.0 read16452
read16432 2810 0.06341812970261555 0.084 0.014 0.03 0.03 read13948
read1119 2810 0.026513794338946614 0.0 0.104 0.0 0.0 read4427
read7825 2810 0.14373865698729582 0.16 0.086 0.57 0.55 read973
read14002 2810 0.0146900752418488 0.0 0.0 0.0 0.01 read14810
read17569 2809 0.034408602150537634 0.018 0.054 0.01 0.02 read8569
read4059 2809 0.04066210867218424 0.04 0.036 0.01 0.05 read7163
read16869 2809 0.15003615328994938 0.136 0.146 0.1 0.14 read11719
read8471 2809 0.031541218637992835 0.044 0.054 0.03 0.01 read11882
read3481 2809 0.008602150537634409 0.01 0.002 0.06 0.01 read7861
read5801 2809 0.03490464195753868 0.022727272727272728 0.0 0.02 0.01 read4741
read11918 2809 0.01827956989247312 0.018 0.01 0.0 0.03 read1051
read12537 2807 0.03189964157706093 0.038 0.0 0.0 0.0 read16412
read13363 2807 0.019727403156384504 0.028 0.006 0.04 0.02 read14668
read1468 2807 0.038337513436044426 0.004 0.048 0.03 0.03 read14563
read13590 2807 0.03048780487804878 0.04 0.03 0.08 0.01 read1460
read2181 2805 0.021177315147164394 0.07 0.012 0.04 0.01 read5583
read14952 2805 0.0312275664034458 0.032 0.056 0.0 0.0 read8354
read15586 2803 0.0035919540229885057 0.0 0.0 0.01 0.01 read10743
read1374 2799 0.07591131153701616 0.104 0.098 0.04 0.35 read14307
read9611 2799 0.0035971223021582736 0.02 0.0 0.0 0.0 read9828
read1839 2799 0.013309352517985611 0.0 0.0 0.0 0.0 read16545
read3635 2797 0.011879049676025918 0.03 0.002 0.03 0.01 read1511
read10018 2797 0.01583873290136789 0.0 0.012 0.01 0.01 read5721
read11255 2795 0.03602305475504323 0.024 0.038 0.02 0.05 read12974
read15505 2795 0.04070605187319885 0.016 0.012 0.0 0.02 read16545
read6668 2795 0.030619596541786743 0.032 0.03 0.03 0.01 read12629
read11762 2795 0.02845821325648415 0.05 0.042 0.02 0.04 read10875
read302 2795 0.02701729106628242 0.032 0.014 0.03 0.0 read5313
read11375 2795 0.03025936599423631 0.034 0.072 0.02 0.02 read6498
read13144 2795 0.024855907780979826 0.022 0.01 0.01 0.03 read2674
read11303 2795 0.018731988472622477 0.016 0.028 0.01 0.01 read5570
read17636 2794 0.019877123238164075 0.0 0.004 0.0 0.01 read8493
read3665 2794 0.03423423423423423 0.03 0.082 0.0 0.04 read6002
read6949 2794 0.04965815041381792 0.05 0.04563492063492063 0.02 0.04 read6008
read10755 2794 0.025225225225225224 0.014 0.046 0.01 0.05 read2417
read10244 2794 0.03766751177109743 0.008 0.06 0.01 0.01 read16057
read7789 2794 0.033153153153153155 0.032 0.016 0.0 0.01 read1986
read10463 2794 0.02882882882882883 0.01 0.01 0.04 0.05 read14181
read268 2788 0.027085590465872156 0.036 0.02 0.0 0.0 read3299
read10604 2788 0.14516129032258066 0.112 0.182 0.11 0.34 read10577
read6241 2788 0.029379760609358 0.01 0.048 0.04 0.03 read2980
read14085 2788 0.03286384976525822 0.048 0.0 0.02 0.02 read4838
read14457 2785 0.036153289949385395 0.06 0.034 0.0 0.06 read6446
read2416 2785 0.030697002527988442 0.028 0.006 0.03 0.02 read4736
read16570 2785 0.040853217642805494 0.048 0.016 0.01 0.03 read2462
read11052 2784 0.019891500904159132 0.012 0.014 0.04 0.02 read6124
read3675 2781 0.03041274438812455 0.054 0.058 0.0 0.0 read13608
read11270 2779 0.05471014492753623 0.022 0.034 0.01 0.05 read30
read3831 2779 0.021739130434782608 0.012 0.0 0.0 0.0 read16506
read10829 2779 0.0322463768115942 0.086 0.022 0.03 0.0 read1703
read3482 2779 0.05824175824175824 0.046 0.126 0.01 0.16 read12231
read3656 2779 0.029710144927536233 0.014 0.052 0.03 0.01 read4652
read7728 2779 0.02391304347826087 0.028 0.052 0.01 0.0 read1777
read9497 2778 0.035882566147154765 0.0 0.064 0.0 0.08 read2433
read7851 2778 0.04385646973541138 0.03 0.092 0.03 0.1 read15700
read5544 2778 0.02434593023255814 0.0 0.0 0.02 0.0 read2627
read8679 2778 0.028271112722000724 0.034 0.0 0.03 0.0 read12483
